Epochs,Training Loss,Testing Loss
0,678.7813110351562,545.4182739257812
1,260.9084167480469,485.4678649902344
2,115.54756927490234,315.71881103515625
3,152.94808959960938,500.86724853515625
4,783.940185546875,679.2921142578125
5,100.25396728515625,291.0733337402344
6,94.39027404785156,250.24169921875
7,1020.065185546875,229.56192016601562
8,243.13809204101562,220.462158203125
9,330.47308349609375,109.55616760253906
10,628.4660034179688,168.9886016845703
11,483.4680480957031,757.5288696289062
12,397.2328796386719,298.33807373046875
13,399.02923583984375,692.5170288085938
14,114.14665985107422,105.7065200805664
15,887.019775390625,96.4712142944336
16,315.6628112792969,556.9112548828125
17,764.3477172851562,273.0347595214844
18,100.85255432128906,102.10124969482422
19,438.0391540527344,578.2725830078125
20,303.5420837402344,274.58221435546875
21,1120.133056640625,206.0249481201172
22,729.32421875,385.89483642578125
23,1230.4638671875,196.2184295654297
24,431.12030029296875,432.120361328125
25,110.7669906616211,104.50311279296875
26,1095.164306640625,1428.1380615234375
27,299.39215087890625,953.7839965820312
28,345.4623107910156,381.6542663574219
29,473.6564636230469,173.24066162109375
30,541.0904541015625,599.8578491210938
31,313.48699951171875,555.0364990234375
32,367.22637939453125,101.99168395996094
33,214.02166748046875,807.2905883789062
34,531.438720703125,292.36468505859375
35,961.482177734375,137.6554718017578
36,1011.952392578125,98.96101379394531
37,935.53662109375,136.85507202148438
38,1790.73046875,577.28125
39,726.5632934570312,901.0623168945312
40,195.55105590820312,698.9934692382812
41,252.62400817871094,113.00785827636719
42,338.3031005859375,317.2100524902344
43,347.4886779785156,703.0719604492188
44,103.88027954101562,486.51336669921875
45,579.8330688476562,1321.539306640625
46,502.5468444824219,517.9244995117188
47,666.9464721679688,269.0457458496094
48,907.7973022460938,269.44384765625
49,222.64532470703125,304.2044372558594
50,853.7100219726562,219.80386352539062
51,385.4481201171875,510.0174255371094
52,101.36531829833984,467.2537536621094
53,118.29888916015625,238.2163848876953
54,486.0039978027344,526.80029296875
55,354.1238708496094,934.3740234375
56,685.2138061523438,410.97076416015625
57,247.6596221923828,198.9180145263672
58,106.35577392578125,237.43014526367188
59,415.4256896972656,523.0081787109375
60,770.180908203125,581.1063842773438
61,298.8108215332031,136.67715454101562
62,278.474853515625,164.11868286132812
63,241.75912475585938,231.64309692382812
64,1183.83837890625,500.23345947265625
65,843.2330932617188,447.6800842285156
66,373.9510498046875,403.4461364746094
67,95.01375579833984,666.4407958984375
68,1103.2568359375,867.2021484375
69,879.5189208984375,399.7538146972656
70,106.65206146240234,822.3440551757812
71,84.84534454345703,838.8255615234375
72,464.867919921875,334.9935607910156
73,609.103759765625,142.74607849121094
74,269.0557556152344,665.6371459960938
75,322.40679931640625,159.06195068359375
76,203.45433044433594,936.9095458984375
77,279.723876953125,146.1997833251953
78,282.10223388671875,405.6324462890625
79,216.52711486816406,301.5673828125
80,1033.533203125,87.3220443725586
81,106.80813598632812,715.0428466796875
82,548.6048583984375,576.6987915039062
83,859.2740478515625,451.47705078125
84,102.2593002319336,165.1673126220703
85,99.301025390625,820.3922119140625
86,456.5195007324219,102.1087875366211
87,544.7348022460938,312.2777099609375
88,487.93115234375,687.2554931640625
89,292.0545959472656,753.4781494140625
90,223.80746459960938,86.0103759765625
91,550.4041748046875,361.7242736816406
92,663.3911743164062,344.12896728515625
93,105.0343246459961,138.36436462402344
94,294.298095703125,316.47845458984375
95,443.10675048828125,184.963134765625
96,347.593994140625,261.8424377441406
97,112.49288177490234,107.23262786865234
98,410.4845275878906,539.3715209960938
99,451.1640625,110.81175231933594
100,115.20764923095703,252.29067993164062
101,591.6727905273438,1159.693603515625
102,695.5635375976562,267.8804626464844
103,470.8106689453125,730.5006103515625
104,1257.9447021484375,699.9817504882812
105,1070.00341796875,668.6593017578125
106,107.18209838867188,315.407958984375
107,566.244140625,627.1941528320312
108,197.49002075195312,502.57843017578125
109,803.3900146484375,354.5146789550781
110,303.8868103027344,682.980224609375
111,579.8065185546875,645.7869873046875
112,991.7972412109375,379.4795227050781
113,1025.939453125,236.90274047851562
114,92.76741027832031,406.5935363769531
115,491.6780700683594,100.3506851196289
116,383.53033447265625,261.2866516113281
117,208.8876190185547,243.7226104736328
118,112.4723129272461,529.2838134765625
119,154.38424682617188,796.1348876953125
120,98.9642562866211,246.42593383789062
121,159.95005798339844,243.1319580078125
122,89.83660125732422,398.3154296875
123,115.28712463378906,400.5119323730469
124,332.3848571777344,564.9719848632812
125,98.03461456298828,774.9261474609375
126,99.9874496459961,312.5699462890625
127,221.1553955078125,170.47445678710938
128,262.06317138671875,111.8503189086914
129,163.24801635742188,594.4235229492188
130,477.2961730957031,1122.710693359375
131,122.25180053710938,424.29412841796875
132,654.0172119140625,464.0536193847656
133,102.79136657714844,232.040771484375
134,300.8428039550781,109.6888656616211
135,210.76492309570312,384.77398681640625
136,380.1075439453125,105.33121490478516
137,209.7582550048828,645.5228881835938
138,186.79527282714844,362.3177490234375
139,335.6773376464844,391.7029113769531
140,296.998779296875,293.00091552734375
141,952.2349243164062,813.4385986328125
142,108.83415222167969,568.0494384765625
143,1781.8294677734375,458.6581115722656
144,404.15240478515625,596.833984375
145,484.01129150390625,262.54705810546875
146,624.048095703125,595.3892211914062
147,621.569091796875,161.58029174804688
148,193.73663330078125,346.07232666015625
149,192.66798400878906,519.136962890625
150,682.6591796875,839.7890625
151,97.64134979248047,931.3184814453125
152,99.0649642944336,515.9256591796875
153,415.35821533203125,175.21730041503906
154,1157.7852783203125,520.7149047851562
155,1938.6258544921875,428.6585998535156
156,202.7402801513672,446.49566650390625
157,449.7045593261719,1357.1072998046875
158,389.7860107421875,807.432861328125
159,595.5659790039062,201.7543487548828
160,611.078125,102.6436996459961
161,1137.3082275390625,144.50367736816406
162,271.7169189453125,101.99752044677734
163,103.11860656738281,576.81005859375
164,814.9254760742188,128.720703125
165,341.2186279296875,840.26220703125
166,867.6165771484375,298.5760192871094
167,913.4921875,98.23049926757812
168,724.4688720703125,491.8154296875
169,611.978515625,391.86053466796875
170,351.20733642578125,700.5160522460938
171,111.7496109008789,165.28414916992188
172,114.83211517333984,350.2990417480469
173,778.6658325195312,978.3937377929688
174,120.00160217285156,355.79791259765625
175,403.3694763183594,703.7423095703125
176,102.80229187011719,322.3706970214844
177,785.3876953125,128.20753479003906
178,1406.1556396484375,381.3025207519531
179,246.72970581054688,156.81680297851562
180,243.06155395507812,751.4534912109375
181,718.6434326171875,336.01910400390625
182,370.72735595703125,472.88494873046875
183,365.3389587402344,269.9500427246094
184,480.60687255859375,371.60455322265625
185,967.7406616210938,438.5691833496094
186,89.99588775634766,797.2092895507812
187,101.05733489990234,1326.6099853515625
188,205.59521484375,113.03729248046875
189,472.1634216308594,319.47662353515625
190,706.35302734375,421.8750915527344
191,770.890625,297.0533752441406
192,1103.594482421875,909.1051635742188
193,116.81584930419922,195.71319580078125
194,693.44287109375,93.52027130126953
195,260.1710510253906,411.93292236328125
196,561.095703125,202.31422424316406
197,90.5197525024414,906.1101684570312
198,602.6806640625,158.39988708496094
199,507.48138427734375,504.4039001464844
200,447.42474365234375,645.8688354492188
201,617.6968383789062,104.56632995605469
202,95.80964660644531,486.27301025390625
203,935.51708984375,771.0689086914062
204,1064.54296875,210.6432647705078
205,393.4032897949219,225.0795440673828
206,528.2981567382812,153.71176147460938
207,373.8648376464844,261.03125
208,329.52008056640625,376.01898193359375
209,279.3176574707031,160.52847290039062
210,455.3658447265625,278.3526916503906
211,533.2383422851562,462.03094482421875
212,221.99136352539062,500.3197326660156
213,347.0924072265625,288.365966796875
214,477.937255859375,499.55523681640625
215,717.0716552734375,388.9252624511719
216,397.2537536621094,738.83203125
217,1212.8446044921875,393.6915283203125
